Date,Traffic_Source,Device_Type,Country,Page_Visited,Sessions,Users,New_Users,Bounce_Rate,Avg_Session_Duration,Conversions,Revenue,Campaign_Name,Month
19/04/2024,Instagram Ads,Desktop,India,Product Page,380,341,158,51.02,231,28,728,None,Apr
19/04/2024,Organic Search,Mobile,India,Checkout Page,394,366,178,32.82,253,34,1462,New Product Launch,Apr
19/04/2024,Direct,Tablet,Australia,Checkout Page,104,84,38,31.44,126,28,784,Spring Sale,Apr
19/04/2024,Email Marketing,Mobile,India,Promo Page,165,125,60,28.11,280,13,650,Brand Awareness,Apr
19/04/2024,Referral,Desktop,Canada,Product Page,166,128,80,46.01,254,17,816,SEO Campaign,Apr
20/04/2024,Google Ads,Tablet,Canada,Promo Page,209,182,116,46.88,255,25,1125,Spring Sale,Apr
20/04/2024,Facebook Ads,Tablet,USA,Landing Page,202,181,87,48.43,139,16,464,New Product Launch,Apr
20/04/2024,Instagram Ads,Tablet,USA,Blog Page,270,238,119,47.57,273,30,900,Spring Sale,Apr
20/04/2024,Organic Search,Desktop,India,Blog Page,250,237,153,41.32,205,14,714,Email Campaign,Apr
20/04/2024,Direct,Desktop,UK,Home Page,339,258,150,33.53,252,7,280,New Product Launch,Apr
20/04/2024,Email Marketing,Mobile,UK,Product Page,320,243,170,41.82,303,16,352,None,Apr
20/04/2024,Referral,Mobile,Kenya,Checkout Page,486,413,247,30.97,231,14,686,New Product Launch,Apr
21/04/2024,Google Ads,Tablet,India,Landing Page,423,328,161,46.83,113,8,424,Brand Awareness,Apr
21/04/2024,Facebook Ads,Tablet,India,Blog Page,325,252,182,30.53,196,30,1770,Spring Sale,Apr
21/04/2024,Instagram Ads,Desktop,UK,Promo Page,474,417,198,53.59,117,29,1073,Spring Sale,Apr
21/04/2024,Organic Search,Desktop,India,Product Page,197,152,86,37.47,94,3,159,Winter Sale,Apr
21/04/2024,Direct,Tablet,Kenya,Blog Page,372,338,223,33.14,279,9,423,Spring Sale,Apr
21/04/2024,Email Marketing,Tablet,Australia,Product Page,211,161,89,41.59,319,30,720,Spring Sale,Apr
21/04/2024,Referral,Mobile,India,Checkout Page,483,377,209,39.33,304,9,378,Spring Sale,Apr
22/04/2024,Google Ads,Desktop,Australia,Home Page,441,395,237,39.21,130,18,792,New Product Launch,Apr
22/04/2024,Facebook Ads,Tablet,Australia,Blog Page,118,92,50,28.49,280,6,228,New Product Launch,Apr
22/04/2024,Instagram Ads,Tablet,UK,Promo Page,285,226,109,50.99,92,7,259,Brand Awareness,Apr
22/04/2024,Organic Search,Tablet,UK,Blog Page,341,262,141,45.23,311,4,112,Winter Sale,Apr
22/04/2024,Direct,Tablet,Germany,Landing Page,281,243,156,34.9,277,3,75,New Product Launch,Apr
22/04/2024,Email Marketing,Mobile,UK,Product Page,336,299,153,43.36,286,19,513,Winter Sale,Apr
22/04/2024,Referral,Tablet,Australia,Checkout Page,455,409,302,47.38,143,22,968,None,Apr
23/04/2024,Google Ads,Mobile,Kenya,Checkout Page,231,190,86,46.99,128,13,702,Brand Awareness,Apr
23/04/2024,Facebook Ads,Tablet,Kenya,Promo Page,298,224,125,44.23,216,19,988,Brand Awareness,Apr
23/04/2024,Instagram Ads,Mobile,UK,Checkout Page,300,241,175,47.54,238,28,1120,New Product Launch,Apr
23/04/2024,Organic Search,Mobile,USA,Landing Page,200,164,77,39.51,225,12,336,New Product Launch,Apr
23/04/2024,Direct,Tablet,Germany,Product Page,91,84,43,54.43,279,24,1320,Brand Awareness,Apr
23/04/2024,Email Marketing,Mobile,Australia,Checkout Page,391,306,155,40.44,119,14,756,New Product Launch,Apr
23/04/2024,Referral,Desktop,Germany,Landing Page,422,351,165,35.39,164,26,1352,None,Apr
24/04/2024,Google Ads,Mobile,USA,Product Page,475,357,176,48.95,151,18,810,Email Campaign,Apr
24/04/2024,Facebook Ads,Tablet,Germany,Product Page,412,364,170,40.57,234,4,128,SEO Campaign,Apr
24/04/2024,Instagram Ads,Mobile,India,Checkout Page,490,429,257,29.62,259,14,784,New Product Launch,Apr
24/04/2024,Organic Search,Mobile,Australia,Landing Page,232,175,117,50.35,211,13,312,Winter Sale,Apr
24/04/2024,Direct,Mobile,India,Product Page,450,359,211,44.97,156,32,1856,Brand Awareness,Apr
24/04/2024,Email Marketing,Desktop,Kenya,Landing Page,461,405,270,45.11,170,12,372,None,Apr
24/04/2024,Referral,Mobile,Canada,Checkout Page,441,369,226,49.5,203,22,770,Brand Awareness,Apr
25/04/2024,Google Ads,Tablet,USA,Product Page,260,210,141,33.62,277,14,504,SEO Campaign,Apr
25/04/2024,Facebook Ads,Desktop,Kenya,Checkout Page,175,163,110,41.64,211,14,756,Winter Sale,Apr
25/04/2024,Instagram Ads,Tablet,Canada,Product Page,397,355,200,49.18,215,28,1148,Winter Sale,Apr
25/04/2024,Organic Search,Desktop,Kenya,Checkout Page,411,314,199,45.98,112,11,528,New Product Launch,Apr
25/04/2024,Direct,Mobile,India,Landing Page,355,268,168,42.56,164,24,1416,Brand Awareness,Apr
25/04/2024,Email Marketing,Desktop,USA,Blog Page,113,85,40,28.89,112,16,416,New Product Launch,Apr
25/04/2024,Referral,Tablet,Australia,Product Page,291,238,126,46.52,106,29,841,Email Campaign,Apr
26/04/2024,Google Ads,Desktop,Canada,Checkout Page,187,153,80,53.56,280,25,1275,Brand Awareness,Apr
26/04/2024,Facebook Ads,Desktop,Australia,Blog Page,458,393,253,48.35,234,10,590,New Product Launch,Apr
26/04/2024,Instagram Ads,Desktop,Australia,Landing Page,402,340,216,28.27,95,18,486,None,Apr
26/04/2024,Organic Search,Mobile,Germany,Promo Page,256,206,96,47.06,144,3,165,None,Apr
26/04/2024,Direct,Desktop,Canada,Home Page,104,81,49,54,160,3,78,SEO Campaign,Apr
26/04/2024,Email Marketing,Tablet,USA,Promo Page,114,103,70,52.71,112,21,1176,Spring Sale,Apr
26/04/2024,Referral,Mobile,Canada,Product Page,410,349,181,50.82,219,9,306,None,Apr
27/04/2024,Google Ads,Mobile,Australia,Promo Page,275,217,149,33.05,166,7,252,New Product Launch,Apr
27/04/2024,Facebook Ads,Mobile,UK,Home Page,181,148,104,34.28,292,26,650,None,Apr
27/04/2024,Instagram Ads,Mobile,USA,Blog Page,405,344,161,47.29,157,28,700,Email Campaign,Apr
27/04/2024,Organic Search,Desktop,UK,Promo Page,171,146,108,46.8,282,21,525,New Product Launch,Apr
27/04/2024,Direct,Mobile,India,Checkout Page,412,348,187,34.99,295,33,1518,Email Campaign,Apr
27/04/2024,Email Marketing,Mobile,Australia,Promo Page,499,469,244,36.74,242,4,164,Brand Awareness,Apr
27/04/2024,Referral,Mobile,Kenya,Promo Page,228,196,110,39.35,272,9,351,Winter Sale,Apr
28/04/2024,Google Ads,Tablet,USA,Landing Page,228,215,150,29.62,246,30,810,Winter Sale,Apr
28/04/2024,Facebook Ads,Mobile,USA,Blog Page,145,130,61,46.07,135,19,874,Spring Sale,Apr
28/04/2024,Instagram Ads,Tablet,India,Checkout Page,156,141,82,36.14,204,33,1617,SEO Campaign,Apr
28/04/2024,Organic Search,Tablet,USA,Home Page,235,212,152,40.05,174,27,1134,Spring Sale,Apr
28/04/2024,Direct,Tablet,UK,Home Page,281,225,156,52.29,293,13,546,Email Campaign,Apr
28/04/2024,Email Marketing,Desktop,Canada,Checkout Page,372,281,135,47.67,177,27,918,Email Campaign,Apr
28/04/2024,Referral,Tablet,Australia,Product Page,325,294,199,54.26,275,14,798,Spring Sale,Apr
29/04/2024,Google Ads,Mobile,India,Blog Page,118,98,68,42.83,230,20,860,Winter Sale,Apr
29/04/2024,Facebook Ads,Tablet,Canada,Blog Page,345,289,195,49.44,248,8,176,SEO Campaign,Apr
29/04/2024,Instagram Ads,Desktop,Australia,Home Page,171,158,103,51.19,160,17,629,Spring Sale,Apr
29/04/2024,Organic Search,Tablet,USA,Product Page,439,380,230,32.04,183,12,288,Winter Sale,Apr
29/04/2024,Direct,Desktop,Australia,Product Page,465,384,264,36.26,157,33,1023,Winter Sale,Apr
29/04/2024,Email Marketing,Tablet,Germany,Blog Page,365,294,189,51.58,292,26,1300,Brand Awareness,Apr
29/04/2024,Referral,Tablet,Germany,Blog Page,105,79,41,51.65,164,21,1134,Winter Sale,Apr
30/04/2024,Google Ads,Tablet,UK,Checkout Page,265,219,118,46.41,220,22,638,SEO Campaign,Apr
30/04/2024,Facebook Ads,Mobile,Kenya,Promo Page,121,110,68,48,204,3,63,New Product Launch,Apr
30/04/2024,Instagram Ads,Mobile,Australia,Home Page,472,392,276,49.56,173,23,874,Winter Sale,Apr
30/04/2024,Organic Search,Mobile,USA,Landing Page,229,181,88,28.34,223,21,546,Email Campaign,Apr
30/04/2024,Direct,Mobile,Germany,Home Page,290,260,119,43.53,303,32,864,Spring Sale,Apr
30/04/2024,Email Marketing,Mobile,Australia,Blog Page,365,308,138,28.3,291,26,598,Winter Sale,Apr
30/04/2024,Referral,Tablet,USA,Blog Page,481,446,259,31.86,147,21,588,Spring Sale,Apr
01/05/2024,Google Ads,Mobile,UK,Checkout Page,400,370,214,48.19,316,27,648,Winter Sale,May
01/05/2024,Facebook Ads,Tablet,USA,Promo Page,294,225,101,40.14,194,8,424,Email Campaign,May
01/05/2024,Instagram Ads,Desktop,Kenya,Promo Page,384,333,209,29.74,315,11,528,SEO Campaign,May
01/05/2024,Organic Search,Desktop,Australia,Landing Page,324,300,164,31.05,117,6,210,Brand Awareness,May
01/05/2024,Direct,Mobile,USA,Promo Page,180,151,112,29.48,299,3,174,SEO Campaign,May
01/05/2024,Email Marketing,Desktop,India,Blog Page,396,328,224,53.41,199,18,936,Spring Sale,May
01/05/2024,Referral,Tablet,India,Blog Page,261,202,97,46.59,104,19,893,New Product Launch,May
02/05/2024,Google Ads,Mobile,Canada,Home Page,224,191,89,30.98,131,34,1836,None,May
02/05/2024,Facebook Ads,Mobile,Canada,Promo Page,89,81,50,32.85,287,32,1600,Winter Sale,May
02/05/2024,Instagram Ads,Desktop,India,Promo Page,209,162,84,53.18,114,5,140,Spring Sale,May
02/05/2024,Organic Search,Desktop,Australia,Home Page,369,348,257,33.81,219,32,672,Email Campaign,May
02/05/2024,Direct,Desktop,Canada,Checkout Page,151,141,67,41.81,97,12,288,New Product Launch,May
02/05/2024,Email Marketing,Desktop,UK,Checkout Page,218,170,125,52.7,146,20,580,Winter Sale,May
02/05/2024,Referral,Desktop,India,Home Page,445,350,201,40.12,278,8,264,New Product Launch,May
03/05/2024,Google Ads,Tablet,India,Product Page,258,194,106,44.95,247,27,1593,Brand Awareness,May
03/05/2024,Facebook Ads,Mobile,UK,Product Page,424,399,188,42.37,112,17,544,Winter Sale,May
03/05/2024,Instagram Ads,Tablet,USA,Product Page,235,188,108,47.79,249,24,1272,Brand Awareness,May
03/05/2024,Organic Search,Tablet,Australia,Landing Page,175,148,97,28.8,282,11,319,Brand Awareness,May
03/05/2024,Direct,Desktop,Canada,Blog Page,217,162,118,30.87,234,18,972,Winter Sale,May
03/05/2024,Email Marketing,Desktop,UK,Product Page,364,340,192,41.28,143,33,1947,Brand Awareness,May
03/05/2024,Referral,Tablet,Kenya,Home Page,360,286,145,29.02,312,5,110,SEO Campaign,May
04/05/2024,Google Ads,Tablet,Australia,Landing Page,480,436,245,52.39,293,7,357,Email Campaign,May
04/05/2024,Facebook Ads,Tablet,Kenya,Promo Page,254,209,141,46.15,261,10,570,New Product Launch,May
04/05/2024,Instagram Ads,Mobile,Germany,Product Page,292,268,191,42.83,214,11,253,Brand Awareness,May
04/05/2024,Organic Search,Mobile,UK,Promo Page,185,142,82,31.48,300,19,608,Email Campaign,May
04/05/2024,Direct,Tablet,USA,Home Page,145,123,66,49.92,314,16,624,Brand Awareness,May
04/05/2024,Email Marketing,Tablet,Germany,Promo Page,220,196,145,49.35,298,34,918,SEO Campaign,May
04/05/2024,Referral,Desktop,Canada,Promo Page,95,83,47,35.91,279,13,676,None,May
05/05/2024,Google Ads,Tablet,India,Promo Page,417,337,164,50.75,314,15,510,Spring Sale,May
05/05/2024,Facebook Ads,Tablet,Kenya,Home Page,125,108,69,50.95,261,13,624,SEO Campaign,May
05/05/2024,Instagram Ads,Desktop,USA,Blog Page,167,126,64,42.49,161,27,756,None,May
05/05/2024,Organic Search,Mobile,Kenya,Landing Page,140,118,58,28.84,205,31,1054,Brand Awareness,May
05/05/2024,Direct,Tablet,USA,Landing Page,389,363,226,46.01,156,12,696,Winter Sale,May
05/05/2024,Email Marketing,Tablet,India,Blog Page,362,299,167,46.63,209,31,1054,None,May
05/05/2024,Referral,Desktop,India,Landing Page,155,137,71,28.42,130,9,405,Email Campaign,May
06/05/2024,Google Ads,Mobile,UK,Landing Page,479,382,180,37.62,141,19,1083,Winter Sale,May
06/05/2024,Facebook Ads,Tablet,USA,Product Page,220,191,114,29.08,199,6,312,SEO Campaign,May
06/05/2024,Instagram Ads,Mobile,India,Promo Page,227,199,116,51.31,279,20,980,Winter Sale,May
06/05/2024,Organic Search,Tablet,Australia,Home Page,347,301,181,28.49,139,32,1408,Brand Awareness,May
06/05/2024,Direct,Tablet,USA,Checkout Page,336,261,152,50.39,194,5,190,Brand Awareness,May
06/05/2024,Email Marketing,Tablet,UK,Promo Page,223,203,106,52.29,275,27,945,Brand Awareness,May
06/05/2024,Referral,Desktop,Canada,Home Page,300,232,146,28.93,251,4,184,SEO Campaign,May
07/05/2024,Google Ads,Mobile,USA,Product Page,102,89,42,41.6,154,6,306,Winter Sale,May
07/05/2024,Facebook Ads,Mobile,Canada,Landing Page,182,148,100,39.68,283,30,1140,Brand Awareness,May
07/05/2024,Instagram Ads,Mobile,India,Promo Page,94,71,53,41.01,217,30,600,Spring Sale,May
07/05/2024,Organic Search,Mobile,Kenya,Promo Page,398,323,226,45.66,159,10,310,None,May
07/05/2024,Direct,Mobile,India,Promo Page,409,322,175,41.12,194,12,348,Brand Awareness,May
07/05/2024,Email Marketing,Tablet,USA,Product Page,116,108,61,33.16,141,7,217,Email Campaign,May
07/05/2024,Referral,Desktop,USA,Checkout Page,171,132,90,41.28,303,26,1170,Winter Sale,May
08/05/2024,Google Ads,Desktop,India,Checkout Page,136,110,80,35.63,179,10,250,Spring Sale,May
08/05/2024,Facebook Ads,Tablet,USA,Blog Page,314,289,184,46.06,102,28,616,None,May
08/05/2024,Instagram Ads,Mobile,Australia,Landing Page,259,196,124,44.9,185,8,320,Winter Sale,May
08/05/2024,Organic Search,Desktop,Australia,Home Page,491,462,331,35.3,167,21,714,Email Campaign,May
08/05/2024,Direct,Tablet,Germany,Landing Page,433,330,234,41.49,268,11,561,Brand Awareness,May
08/05/2024,Email Marketing,Mobile,Canada,Product Page,157,125,65,41.04,165,21,798,New Product Launch,May
08/05/2024,Referral,Mobile,Australia,Promo Page,359,303,226,48.8,189,12,576,Email Campaign,May
09/05/2024,Google Ads,Mobile,USA,Home Page,140,113,67,40.91,156,17,357,Brand Awareness,May
09/05/2024,Facebook Ads,Tablet,India,Promo Page,361,336,162,48.45,90,31,1798,Winter Sale,May
09/05/2024,Instagram Ads,Tablet,UK,Checkout Page,244,220,160,53.58,145,17,765,Brand Awareness,May
09/05/2024,Organic Search,Desktop,India,Product Page,256,239,120,34.82,288,21,1050,Winter Sale,May
09/05/2024,Direct,Mobile,USA,Home Page,102,81,48,31.98,189,29,870,SEO Campaign,May
09/05/2024,Email Marketing,Desktop,Australia,Blog Page,406,378,277,34.61,228,30,1350,Winter Sale,May
09/05/2024,Referral,Tablet,Australia,Product Page,313,241,176,39.43,297,3,144,Winter Sale,May
10/05/2024,Google Ads,Tablet,UK,Checkout Page,266,217,128,44.56,272,16,704,None,May
10/05/2024,Facebook Ads,Desktop,USA,Promo Page,435,372,199,29.27,180,9,306,Email Campaign,May
10/05/2024,Instagram Ads,Tablet,UK,Blog Page,328,305,161,52.41,163,29,1044,Email Campaign,May
10/05/2024,Organic Search,Desktop,Germany,Landing Page,344,275,139,46.09,294,24,1200,Spring Sale,May
10/05/2024,Direct,Desktop,UK,Product Page,207,169,92,54.03,315,34,884,Winter Sale,May
10/05/2024,Email Marketing,Desktop,Germany,Landing Page,493,412,279,54.8,122,8,352,SEO Campaign,May
10/05/2024,Referral,Mobile,Kenya,Home Page,496,424,295,51.13,137,10,200,Winter Sale,May
11/05/2024,Google Ads,Desktop,UK,Home Page,360,316,197,52.19,236,30,1440,Winter Sale,May
11/05/2024,Facebook Ads,Tablet,USA,Product Page,445,358,256,29.1,237,20,440,SEO Campaign,May
11/05/2024,Instagram Ads,Desktop,Germany,Checkout Page,257,200,116,48.81,228,25,975,Brand Awareness,May
11/05/2024,Organic Search,Mobile,India,Checkout Page,305,255,187,34.64,234,32,1408,New Product Launch,May
11/05/2024,Direct,Mobile,Canada,Blog Page,106,95,61,34.38,101,16,800,New Product Launch,May
11/05/2024,Email Marketing,Tablet,Canada,Promo Page,260,199,148,49.16,93,29,1276,SEO Campaign,May
11/05/2024,Referral,Desktop,Germany,Landing Page,389,318,183,31.46,316,11,627,New Product Launch,May
12/05/2024,Google Ads,Mobile,Australia,Landing Page,362,295,136,41.4,169,23,1035,Spring Sale,May
12/05/2024,Facebook Ads,Tablet,Germany,Product Page,160,150,76,51.63,245,3,165,Winter Sale,May
12/05/2024,Instagram Ads,Tablet,UK,Product Page,247,203,121,43.64,278,18,630,SEO Campaign,May
12/05/2024,Organic Search,Mobile,Canada,Home Page,151,116,73,31.27,305,5,245,New Product Launch,May
12/05/2024,Direct,Tablet,USA,Checkout Page,133,104,77,43.15,267,20,600,New Product Launch,May
12/05/2024,Email Marketing,Mobile,Canada,Landing Page,496,406,270,30.16,265,32,1056,Winter Sale,May
12/05/2024,Referral,Tablet,Kenya,Checkout Page,202,152,99,36.14,170,33,1023,Brand Awareness,May
13/05/2024,Google Ads,Tablet,UK,Promo Page,314,249,162,54.21,272,27,972,None,May
13/05/2024,Facebook Ads,Mobile,USA,Promo Page,124,99,69,41.1,171,13,286,Spring Sale,May
13/05/2024,Instagram Ads,Tablet,USA,Promo Page,399,314,206,38.54,270,22,506,New Product Launch,May
13/05/2024,Organic Search,Tablet,Australia,Home Page,153,135,87,35.73,124,34,1700,New Product Launch,May
13/05/2024,Direct,Mobile,Kenya,Product Page,146,115,59,35.55,278,31,1395,New Product Launch,May
13/05/2024,Email Marketing,Mobile,Canada,Blog Page,496,405,268,43.05,240,6,240,Spring Sale,May
13/05/2024,Referral,Mobile,Australia,Blog Page,120,101,65,41.43,118,17,374,Brand Awareness,May
14/05/2024,Google Ads,Mobile,Germany,Checkout Page,226,214,150,44.5,212,16,560,Winter Sale,May
14/05/2024,Facebook Ads,Tablet,India,Home Page,475,418,265,37.02,118,7,175,Brand Awareness,May
14/05/2024,Instagram Ads,Tablet,UK,Promo Page,432,366,237,28.34,312,15,330,Spring Sale,May
14/05/2024,Organic Search,Tablet,Germany,Promo Page,491,376,250,34.74,315,3,72,None,May
14/05/2024,Direct,Mobile,India,Home Page,487,448,294,32.6,277,20,1020,Email Campaign,May
14/05/2024,Email Marketing,Mobile,Germany,Checkout Page,192,152,98,42.66,251,7,364,Spring Sale,May
14/05/2024,Referral,Mobile,Germany,Product Page,201,188,108,36.83,307,3,156,None,May
15/05/2024,Google Ads,Mobile,UK,Landing Page,161,147,78,34.46,162,5,225,Spring Sale,May
15/05/2024,Facebook Ads,Tablet,India,Blog Page,413,374,249,35.4,290,15,315,New Product Launch,May
15/05/2024,Instagram Ads,Desktop,Germany,Home Page,168,133,79,50.69,174,9,351,Winter Sale,May
15/05/2024,Organic Search,Mobile,Kenya,Promo Page,337,304,174,48.21,310,8,288,Brand Awareness,May
15/05/2024,Direct,Mobile,India,Blog Page,163,145,106,39.04,317,34,918,Email Campaign,May
15/05/2024,Email Marketing,Desktop,Canada,Blog Page,200,157,94,42.27,307,34,1462,None,May
15/05/2024,Referral,Desktop,UK,Landing Page,368,297,168,37.23,161,34,1938,SEO Campaign,May
16/05/2024,Google Ads,Mobile,Canada,Landing Page,263,205,138,28.23,279,6,276,SEO Campaign,May
16/05/2024,Facebook Ads,Mobile,Germany,Product Page,176,155,88,28.03,290,29,1044,Email Campaign,May
16/05/2024,Instagram Ads,Desktop,USA,Product Page,202,176,102,53.49,94,29,1015,Winter Sale,May
16/05/2024,Organic Search,Tablet,UK,Product Page,418,381,214,34.25,158,25,1475,Email Campaign,May
16/05/2024,Direct,Tablet,Kenya,Home Page,174,161,87,46.1,105,33,1155,None,May
16/05/2024,Email Marketing,Mobile,Australia,Home Page,413,335,168,52.35,127,24,840,Email Campaign,May
16/05/2024,Referral,Tablet,USA,Home Page,143,134,67,46.26,101,11,242,Brand Awareness,May
17/05/2024,Google Ads,Mobile,USA,Product Page,129,106,52,38.96,118,9,414,Brand Awareness,May
17/05/2024,Facebook Ads,Desktop,UK,Home Page,146,133,95,52.9,278,25,1150,Email Campaign,May
17/05/2024,Instagram Ads,Tablet,Kenya,Promo Page,351,266,148,33.75,175,34,1224,Winter Sale,May
17/05/2024,Organic Search,Tablet,USA,Home Page,280,248,169,28.54,212,24,768,SEO Campaign,May
17/05/2024,Direct,Tablet,Germany,Blog Page,339,261,173,32.22,96,25,1075,Winter Sale,May
17/05/2024,Email Marketing,Mobile,India,Blog Page,109,89,47,45.36,155,12,420,Email Campaign,May
17/05/2024,Referral,Desktop,India,Home Page,367,316,225,42.25,209,6,270,Email Campaign,May
18/05/2024,Google Ads,Tablet,Canada,Blog Page,340,260,121,53.31,288,6,324,Brand Awareness,May
18/05/2024,Facebook Ads,Desktop,Australia,Home Page,438,352,176,44.76,129,3,144,None,May
18/05/2024,Instagram Ads,Mobile,Australia,Blog Page,226,209,130,31.42,204,15,675,Winter Sale,May
18/05/2024,Organic Search,Tablet,Kenya,Promo Page,84,75,48,37.59,285,9,342,Brand Awareness,May
18/05/2024,Direct,Tablet,Germany,Landing Page,290,218,104,36.82,149,16,464,Brand Awareness,May
18/05/2024,Email Marketing,Desktop,Germany,Product Page,297,231,148,29.48,213,21,420,Brand Awareness,May
18/05/2024,Referral,Tablet,USA,Product Page,127,105,69,40.49,277,10,410,Spring Sale,May
19/05/2024,Google Ads,Desktop,Australia,Blog Page,415,383,237,41.94,236,30,810,Spring Sale,May
19/05/2024,Facebook Ads,Desktop,USA,Promo Page,302,244,143,44.18,114,22,462,Winter Sale,May
19/05/2024,Instagram Ads,Mobile,Germany,Product Page,155,137,66,39.48,250,12,492,Brand Awareness,May
19/05/2024,Organic Search,Mobile,UK,Checkout Page,417,329,208,30.37,208,13,338,None,May
19/05/2024,Direct,Desktop,Canada,Product Page,348,311,186,47.14,154,31,744,New Product Launch,May
19/05/2024,Email Marketing,Mobile,Australia,Promo Page,180,163,117,41.99,155,8,216,None,May
19/05/2024,Referral,Mobile,Canada,Landing Page,119,96,54,51.02,230,31,1240,Email Campaign,May
20/05/2024,Google Ads,Desktop,India,Home Page,112,93,60,47.63,316,30,750,SEO Campaign,May
20/05/2024,Facebook Ads,Mobile,Germany,Promo Page,333,267,184,40.25,166,17,527,SEO Campaign,May
20/05/2024,Instagram Ads,Mobile,USA,Blog Page,365,310,218,34.46,204,30,1110,New Product Launch,May
20/05/2024,Organic Search,Mobile,UK,Product Page,459,401,259,29.9,280,34,1258,Brand Awareness,May
20/05/2024,Direct,Mobile,Australia,Product Page,324,298,217,32.97,133,27,621,None,May
20/05/2024,Email Marketing,Desktop,USA,Checkout Page,467,353,214,45.87,220,7,287,Brand Awareness,May
20/05/2024,Referral,Tablet,Kenya,Product Page,184,158,91,29.82,219,26,832,None,May
21/05/2024,Google Ads,Tablet,Canada,Blog Page,380,286,154,46.85,104,30,1770,Spring Sale,May
21/05/2024,Facebook Ads,Desktop,Germany,Promo Page,313,260,135,31.68,196,25,1250,Winter Sale,May
21/05/2024,Instagram Ads,Tablet,UK,Landing Page,213,175,88,39.61,157,33,924,None,May
21/05/2024,Organic Search,Mobile,Australia,Checkout Page,120,97,61,51.52,310,20,820,Brand Awareness,May
21/05/2024,Direct,Tablet,Canada,Product Page,105,88,54,51.97,120,15,810,None,May
21/05/2024,Email Marketing,Tablet,Germany,Checkout Page,180,149,73,41.6,252,22,1188,Winter Sale,May
21/05/2024,Referral,Mobile,India,Promo Page,478,398,227,36.76,172,25,1050,Winter Sale,May
22/05/2024,Google Ads,Tablet,Kenya,Landing Page,322,261,140,49.9,181,17,595,New Product Launch,May
22/05/2024,Facebook Ads,Mobile,Canada,Blog Page,94,71,32,34.61,246,28,1176,SEO Campaign,May
22/05/2024,Instagram Ads,Tablet,USA,Product Page,437,384,254,32.82,237,25,900,New Product Launch,May
22/05/2024,Organic Search,Desktop,USA,Landing Page,324,293,146,50.19,286,25,850,None,May
22/05/2024,Direct,Desktop,USA,Home Page,284,246,137,40.83,240,18,522,Winter Sale,May
22/05/2024,Email Marketing,Mobile,UK,Promo Page,480,396,194,44.87,291,25,950,New Product Launch,May
22/05/2024,Referral,Desktop,India,Promo Page,470,359,236,49.19,191,33,1155,None,May
23/05/2024,Google Ads,Mobile,India,Blog Page,250,189,134,36.5,256,6,288,Brand Awareness,May
23/05/2024,Facebook Ads,Tablet,Canada,Product Page,237,206,150,34.32,311,21,1029,New Product Launch,May
23/05/2024,Instagram Ads,Desktop,India,Blog Page,342,267,193,48.45,195,15,510,Email Campaign,May
23/05/2024,Organic Search,Tablet,Germany,Checkout Page,170,142,77,41.04,102,33,1584,Email Campaign,May
23/05/2024,Direct,Desktop,Canada,Landing Page,174,153,79,35.4,91,20,420,SEO Campaign,May
23/05/2024,Email Marketing,Mobile,UK,Home Page,422,393,189,47.45,195,13,624,None,May
23/05/2024,Referral,Mobile,Germany,Promo Page,383,350,167,46.2,219,27,891,New Product Launch,May
24/05/2024,Google Ads,Mobile,UK,Product Page,315,278,189,40.78,120,24,696,None,May
24/05/2024,Facebook Ads,Mobile,Australia,Blog Page,210,171,107,40.27,204,16,848,Email Campaign,May
24/05/2024,Instagram Ads,Desktop,Canada,Product Page,150,136,75,45.34,310,27,1080,None,May
24/05/2024,Organic Search,Tablet,Australia,Home Page,89,76,35,40.34,203,28,952,Brand Awareness,May
24/05/2024,Direct,Mobile,USA,Promo Page,308,274,125,51.5,212,24,912,None,May
24/05/2024,Email Marketing,Tablet,India,Promo Page,412,372,207,32.95,222,27,1107,SEO Campaign,May
24/05/2024,Referral,Mobile,USA,Promo Page,83,77,38,54.07,194,4,104,Spring Sale,May
25/05/2024,Google Ads,Mobile,Kenya,Product Page,422,353,202,47.78,214,33,1386,Spring Sale,May
25/05/2024,Facebook Ads,Mobile,UK,Promo Page,459,397,222,41.12,304,29,1044,Winter Sale,May
25/05/2024,Instagram Ads,Desktop,Kenya,Blog Page,371,327,240,47.7,163,18,414,SEO Campaign,May
25/05/2024,Organic Search,Mobile,Australia,Checkout Page,333,287,140,36.65,92,22,638,None,May
25/05/2024,Direct,Tablet,UK,Landing Page,400,319,220,48.6,178,10,230,Winter Sale,May
25/05/2024,Email Marketing,Desktop,Kenya,Promo Page,307,275,187,41.49,105,24,864,New Product Launch,May
25/05/2024,Referral,Tablet,Germany,Blog Page,145,129,67,32.64,242,18,666,New Product Launch,May
26/05/2024,Google Ads,Mobile,Germany,Promo Page,118,103,55,28.01,262,29,1305,New Product Launch,May
26/05/2024,Facebook Ads,Mobile,Canada,Promo Page,433,392,247,54.21,286,22,902,Email Campaign,May
26/05/2024,Instagram Ads,Desktop,Kenya,Home Page,344,305,174,51.64,214,12,348,Email Campaign,May
26/05/2024,Organic Search,Tablet,Canada,Promo Page,457,353,191,49.09,200,27,621,New Product Launch,May
26/05/2024,Direct,Desktop,USA,Home Page,409,377,183,46.3,148,23,874,Winter Sale,May
26/05/2024,Email Marketing,Mobile,Canada,Home Page,160,132,73,29.41,236,32,1728,SEO Campaign,May
