Date,Traffic_Source,Device_Type,Country,Page_Visited,Sessions,Users,New_Users,Bounce_Rate,Avg_Session_Duration,Conversions,Revenue,Campaign_Name,Month,Day,Weekday,Year,Conversion_Rate,Revenue_per_Session
2024-05-15,Email Marketing,Desktop,Canada,Blog Page,200,157,94,42.27,307,34,1462,No Campaign,May,15,Wednesday,2024,0.17,7.31
2024-05-15,Referral,Desktop,UK,Landing Page,368,297,168,37.23,161,34,1938,SEO Campaign,May,15,Wednesday,2024,0.09239130434782608,5.266304347826087
2024-05-16,Google Ads,Mobile,Canada,Landing Page,263,205,138,28.23,279,6,276,SEO Campaign,May,16,Thursday,2024,0.022813688212927757,1.049429657794677
2024-05-16,Facebook Ads,Mobile,Germany,Product Page,176,155,88,28.03,290,29,1044,Email Campaign,May,16,Thursday,2024,0.16477272727272727,5.931818181818182
2024-05-16,Instagram Ads,Desktop,USA,Product Page,202,176,102,53.49,94,29,1015,Winter Sale,May,16,Thursday,2024,0.14356435643564355,5.024752475247524
2024-05-16,Organic Search,Tablet,UK,Product Page,418,381,214,34.25,158,25,1475,Email Campaign,May,16,Thursday,2024,0.05980861244019139,3.528708133971292
2024-05-16,Direct,Tablet,Kenya,Home Page,174,161,87,46.1,105,33,1155,No Campaign,May,16,Thursday,2024,0.1896551724137931,6.637931034482759
2024-05-16,Email Marketing,Mobile,Australia,Home Page,413,335,168,52.35,127,24,840,Email Campaign,May,16,Thursday,2024,0.05811138014527845,2.0338983050847457
2024-05-16,Referral,Tablet,USA,Home Page,143,134,67,46.26,101,11,242,Brand Awareness,May,16,Thursday,2024,0.07692307692307693,1.6923076923076923
2024-05-17,Google Ads,Mobile,USA,Product Page,129,106,52,38.96,118,9,414,Brand Awareness,May,17,Friday,2024,0.06976744186046512,3.2093023255813953
2024-05-17,Facebook Ads,Desktop,UK,Home Page,146,133,95,52.9,278,25,1150,Email Campaign,May,17,Friday,2024,0.17123287671232876,7.876712328767123
2024-05-17,Instagram Ads,Tablet,Kenya,Promo Page,351,266,148,33.75,175,34,1224,Winter Sale,May,17,Friday,2024,0.09686609686609686,3.4871794871794872
2024-05-17,Organic Search,Tablet,USA,Home Page,280,248,169,28.54,212,24,768,SEO Campaign,May,17,Friday,2024,0.08571428571428572,2.742857142857143
2024-05-17,Direct,Tablet,Germany,Blog Page,339,261,173,32.22,96,25,1075,Winter Sale,May,17,Friday,2024,0.07374631268436578,3.1710914454277286
2024-05-17,Email Marketing,Mobile,India,Blog Page,109,89,47,45.36,155,12,420,Email Campaign,May,17,Friday,2024,0.11009174311926606,3.853211009174312
2024-05-17,Referral,Desktop,India,Home Page,367,316,225,42.25,209,6,270,Email Campaign,May,17,Friday,2024,0.01634877384196185,0.7356948228882834
2024-05-18,Google Ads,Tablet,Canada,Blog Page,340,260,121,53.31,288,6,324,Brand Awareness,May,18,Saturday,2024,0.01764705882352941,0.9529411764705882
2024-05-18,Facebook Ads,Desktop,Australia,Home Page,438,352,176,44.76,129,3,144,No Campaign,May,18,Saturday,2024,0.00684931506849315,0.3287671232876712
2024-05-18,Instagram Ads,Mobile,Australia,Blog Page,226,209,130,31.42,204,15,675,Winter Sale,May,18,Saturday,2024,0.06637168141592921,2.9867256637168142
2024-05-18,Organic Search,Tablet,Kenya,Promo Page,84,75,48,37.59,285,9,342,Brand Awareness,May,18,Saturday,2024,0.10714285714285714,4.071428571428571
2024-05-18,Direct,Tablet,Germany,Landing Page,290,218,104,36.82,149,16,464,Brand Awareness,May,18,Saturday,2024,0.05517241379310345,1.6
2024-05-18,Email Marketing,Desktop,Germany,Product Page,297,231,148,29.48,213,21,420,Brand Awareness,May,18,Saturday,2024,0.0707070707070707,1.4141414141414141
2024-05-18,Referral,Tablet,USA,Product Page,127,105,69,40.49,277,10,410,Spring Sale,May,18,Saturday,2024,0.07874015748031496,3.2283464566929134
2024-05-19,Google Ads,Desktop,Australia,Blog Page,415,383,237,41.94,236,30,810,Spring Sale,May,19,Sunday,2024,0.07228915662650602,1.9518072289156627
2024-05-19,Facebook Ads,Desktop,USA,Promo Page,302,244,143,44.18,114,22,462,Winter Sale,May,19,Sunday,2024,0.0728476821192053,1.5298013245033113
2024-05-19,Instagram Ads,Mobile,Germany,Product Page,155,137,66,39.48,250,12,492,Brand Awareness,May,19,Sunday,2024,0.07741935483870968,3.174193548387097
2024-05-19,Organic Search,Mobile,UK,Checkout Page,417,329,208,30.37,208,13,338,No Campaign,May,19,Sunday,2024,0.03117505995203837,0.8105515587529976
2024-05-19,Direct,Desktop,Canada,Product Page,348,311,186,47.14,154,31,744,New Product Launch,May,19,Sunday,2024,0.08908045977011494,2.1379310344827585
2024-05-19,Email Marketing,Mobile,Australia,Promo Page,180,163,117,41.99,155,8,216,No Campaign,May,19,Sunday,2024,0.044444444444444446,1.2
2024-05-19,Referral,Mobile,Canada,Landing Page,119,96,54,51.02,230,31,1240,Email Campaign,May,19,Sunday,2024,0.2605042016806723,10.420168067226891
2024-05-20,Google Ads,Desktop,India,Home Page,112,93,60,47.63,316,30,750,SEO Campaign,May,20,Monday,2024,0.26785714285714285,6.696428571428571
2024-05-20,Facebook Ads,Mobile,Germany,Promo Page,333,267,184,40.25,166,17,527,SEO Campaign,May,20,Monday,2024,0.05105105105105105,1.5825825825825826
2024-05-20,Instagram Ads,Mobile,USA,Blog Page,365,310,218,34.46,204,30,1110,New Product Launch,May,20,Monday,2024,0.0821917808219178,3.041095890410959
2024-05-20,Organic Search,Mobile,UK,Product Page,459,401,259,29.9,280,34,1258,Brand Awareness,May,20,Monday,2024,0.07407407407407407,2.740740740740741
2024-05-20,Direct,Mobile,Australia,Product Page,324,298,217,32.97,133,27,621,No Campaign,May,20,Monday,2024,0.08333333333333333,1.9166666666666667
2024-05-20,Email Marketing,Desktop,USA,Checkout Page,467,353,214,45.87,220,7,287,Brand Awareness,May,20,Monday,2024,0.014989293361884369,0.6145610278372591
2024-05-20,Referral,Tablet,Kenya,Product Page,184,158,91,29.82,219,26,832,No Campaign,May,20,Monday,2024,0.14130434782608695,4.521739130434782
2024-05-21,Google Ads,Tablet,Canada,Blog Page,380,286,154,46.85,104,30,1770,Spring Sale,May,21,Tuesday,2024,0.07894736842105263,4.657894736842105
2024-05-21,Facebook Ads,Desktop,Germany,Promo Page,313,260,135,31.68,196,25,1250,Winter Sale,May,21,Tuesday,2024,0.07987220447284345,3.9936102236421727
2024-05-21,Instagram Ads,Tablet,UK,Landing Page,213,175,88,39.61,157,33,924,No Campaign,May,21,Tuesday,2024,0.15492957746478872,4.338028169014085
2024-05-21,Organic Search,Mobile,Australia,Checkout Page,120,97,61,51.52,310,20,820,Brand Awareness,May,21,Tuesday,2024,0.16666666666666666,6.833333333333333
2024-05-21,Direct,Tablet,Canada,Product Page,105,88,54,51.97,120,15,810,No Campaign,May,21,Tuesday,2024,0.14285714285714285,7.714285714285714
2024-05-21,Email Marketing,Tablet,Germany,Checkout Page,180,149,73,41.6,252,22,1188,Winter Sale,May,21,Tuesday,2024,0.12222222222222222,6.6
2024-05-21,Referral,Mobile,India,Promo Page,478,398,227,36.76,172,25,1050,Winter Sale,May,21,Tuesday,2024,0.05230125523012552,2.196652719665272
2024-05-22,Google Ads,Tablet,Kenya,Landing Page,322,261,140,49.9,181,17,595,New Product Launch,May,22,Wednesday,2024,0.052795031055900624,1.8478260869565217
2024-05-22,Facebook Ads,Mobile,Canada,Blog Page,94,71,32,34.61,246,28,1176,SEO Campaign,May,22,Wednesday,2024,0.2978723404255319,12.51063829787234
2024-05-22,Instagram Ads,Tablet,USA,Product Page,437,384,254,32.82,237,25,900,New Product Launch,May,22,Wednesday,2024,0.057208237986270026,2.059496567505721
2024-05-22,Organic Search,Desktop,USA,Landing Page,324,293,146,50.19,286,25,850,No Campaign,May,22,Wednesday,2024,0.07716049382716049,2.623456790123457
2024-05-22,Direct,Desktop,USA,Home Page,284,246,137,40.83,240,18,522,Winter Sale,May,22,Wednesday,2024,0.06338028169014084,1.8380281690140845
2024-05-22,Email Marketing,Mobile,UK,Promo Page,480,396,194,44.87,291,25,950,New Product Launch,May,22,Wednesday,2024,0.052083333333333336,1.9791666666666667
2024-05-22,Referral,Desktop,India,Promo Page,470,359,236,49.19,191,33,1155,No Campaign,May,22,Wednesday,2024,0.07021276595744681,2.4574468085106385
2024-05-23,Google Ads,Mobile,India,Blog Page,250,189,134,36.5,256,6,288,Brand Awareness,May,23,Thursday,2024,0.024,1.152
2024-05-23,Facebook Ads,Tablet,Canada,Product Page,237,206,150,34.32,311,21,1029,New Product Launch,May,23,Thursday,2024,0.08860759493670886,4.341772151898734
2024-05-23,Instagram Ads,Desktop,India,Blog Page,342,267,193,48.45,195,15,510,Email Campaign,May,23,Thursday,2024,0.043859649122807015,1.4912280701754386
2024-05-23,Organic Search,Tablet,Germany,Checkout Page,170,142,77,41.04,102,33,1584,Email Campaign,May,23,Thursday,2024,0.19411764705882353,9.31764705882353
2024-05-23,Direct,Desktop,Canada,Landing Page,174,153,79,35.4,91,20,420,SEO Campaign,May,23,Thursday,2024,0.11494252873563218,2.413793103448276
2024-05-23,Email Marketing,Mobile,UK,Home Page,422,393,189,47.45,195,13,624,No Campaign,May,23,Thursday,2024,0.030805687203791468,1.4786729857819905
2024-05-23,Referral,Mobile,Germany,Promo Page,383,350,167,46.2,219,27,891,New Product Launch,May,23,Thursday,2024,0.07049608355091384,2.3263707571801566
2024-05-24,Google Ads,Mobile,UK,Product Page,315,278,189,40.78,120,24,696,No Campaign,May,24,Friday,2024,0.0761904761904762,2.2095238095238097
2024-05-24,Facebook Ads,Mobile,Australia,Blog Page,210,171,107,40.27,204,16,848,Email Campaign,May,24,Friday,2024,0.0761904761904762,4.038095238095238
2024-05-24,Instagram Ads,Desktop,Canada,Product Page,150,136,75,45.34,310,27,1080,No Campaign,May,24,Friday,2024,0.18,7.2
2024-05-24,Organic Search,Tablet,Australia,Home Page,89,76,35,40.34,203,28,952,Brand Awareness,May,24,Friday,2024,0.3146067415730337,10.696629213483146
2024-05-24,Direct,Mobile,USA,Promo Page,308,274,125,51.5,212,24,912,No Campaign,May,24,Friday,2024,0.07792207792207792,2.961038961038961
2024-05-24,Email Marketing,Tablet,India,Promo Page,412,372,207,32.95,222,27,1107,SEO Campaign,May,24,Friday,2024,0.06553398058252427,2.686893203883495
2024-05-24,Referral,Mobile,USA,Promo Page,83,77,38,54.07,194,4,104,Spring Sale,May,24,Friday,2024,0.04819277108433735,1.2530120481927711
2024-05-25,Google Ads,Mobile,Kenya,Product Page,422,353,202,47.78,214,33,1386,Spring Sale,May,25,Saturday,2024,0.07819905213270142,3.2843601895734595
2024-05-25,Facebook Ads,Mobile,UK,Promo Page,459,397,222,41.12,304,29,1044,Winter Sale,May,25,Saturday,2024,0.06318082788671024,2.2745098039215685
2024-05-25,Instagram Ads,Desktop,Kenya,Blog Page,371,327,240,47.7,163,18,414,SEO Campaign,May,25,Saturday,2024,0.04851752021563342,1.1159029649595686
2024-05-25,Organic Search,Mobile,Australia,Checkout Page,333,287,140,36.65,92,22,638,No Campaign,May,25,Saturday,2024,0.06606606606606606,1.9159159159159158
2024-05-25,Direct,Tablet,UK,Landing Page,400,319,220,48.6,178,10,230,Winter Sale,May,25,Saturday,2024,0.025,0.575
2024-05-25,Email Marketing,Desktop,Kenya,Promo Page,307,275,187,41.49,105,24,864,New Product Launch,May,25,Saturday,2024,0.0781758957654723,2.814332247557003
2024-05-25,Referral,Tablet,Germany,Blog Page,145,129,67,32.64,242,18,666,New Product Launch,May,25,Saturday,2024,0.12413793103448276,4.593103448275862
2024-05-26,Google Ads,Mobile,Germany,Promo Page,118,103,55,28.01,262,29,1305,New Product Launch,May,26,Sunday,2024,0.2457627118644068,11.059322033898304
2024-05-26,Facebook Ads,Mobile,Canada,Promo Page,433,392,247,54.21,286,22,902,Email Campaign,May,26,Sunday,2024,0.050808314087759814,2.0831408775981526
2024-05-26,Instagram Ads,Desktop,Kenya,Home Page,344,305,174,51.64,214,12,348,Email Campaign,May,26,Sunday,2024,0.03488372093023256,1.0116279069767442
2024-05-26,Organic Search,Tablet,Canada,Promo Page,457,353,191,49.09,200,27,621,New Product Launch,May,26,Sunday,2024,0.05908096280087528,1.3588621444201312
2024-05-26,Direct,Desktop,USA,Home Page,409,377,183,46.3,148,23,874,Winter Sale,May,26,Sunday,2024,0.05623471882640587,2.136919315403423
2024-05-26,Email Marketing,Mobile,Canada,Home Page,160,132,73,29.41,236,32,1728,SEO Campaign,May,26,Sunday,2024,0.2,10.8
2024-05-26,Referral,Mobile,USA,Landing Page,107,97,57,36.06,213,27,675,New Product Launch,May,26,Sunday,2024,0.2523364485981308,6.308411214953271
2024-05-27,Google Ads,Mobile,India,Home Page,420,319,226,35.96,172,31,899,Email Campaign,May,27,Monday,2024,0.07380952380952381,2.1404761904761904
2024-05-27,Facebook Ads,Desktop,UK,Home Page,201,164,74,31.65,139,7,259,Brand Awareness,May,27,Monday,2024,0.03482587064676617,1.2885572139303483
2024-05-27,Instagram Ads,Tablet,Canada,Home Page,279,247,132,43.58,100,34,850,Spring Sale,May,27,Monday,2024,0.12186379928315412,3.046594982078853
2024-05-27,Organic Search,Desktop,India,Product Page,244,201,130,34.89,281,3,132,SEO Campaign,May,27,Monday,2024,0.012295081967213115,0.5409836065573771
2024-05-27,Direct,Desktop,Canada,Product Page,342,308,140,43.06,234,18,702,No Campaign,May,27,Monday,2024,0.05263157894736842,2.0526315789473686
2024-05-27,Email Marketing,Tablet,USA,Product Page,347,310,225,49.72,123,9,486,New Product Launch,May,27,Monday,2024,0.025936599423631124,1.4005763688760806
2024-05-27,Referral,Mobile,India,Home Page,104,85,41,43.91,223,22,748,Email Campaign,May,27,Monday,2024,0.21153846153846154,7.1923076923076925
2024-05-28,Google Ads,Desktop,UK,Landing Page,172,132,76,34.84,158,32,736,Winter Sale,May,28,Tuesday,2024,0.18604651162790697,4.27906976744186
2024-05-28,Facebook Ads,Mobile,Germany,Blog Page,193,170,113,40.24,232,7,154,New Product Launch,May,28,Tuesday,2024,0.03626943005181347,0.7979274611398963
2024-05-28,Instagram Ads,Mobile,UK,Home Page,370,336,244,54.42,107,28,1540,No Campaign,May,28,Tuesday,2024,0.07567567567567568,4.162162162162162
2024-05-28,Organic Search,Tablet,Australia,Landing Page,392,319,163,41.44,148,28,868,No Campaign,May,28,Tuesday,2024,0.07142857142857142,2.2142857142857144
2024-05-28,Direct,Tablet,India,Blog Page,153,134,74,44.51,160,22,726,Spring Sale,May,28,Tuesday,2024,0.1437908496732026,4.745098039215686
2024-05-28,Email Marketing,Mobile,USA,Product Page,172,146,98,41.76,184,19,532,Email Campaign,May,28,Tuesday,2024,0.11046511627906977,3.0930232558139537
2024-05-28,Referral,Mobile,UK,Product Page,344,259,172,49.88,228,31,961,Email Campaign,May,28,Tuesday,2024,0.09011627906976744,2.7936046511627906
2024-05-29,Google Ads,Mobile,Germany,Promo Page,475,404,299,46.72,181,26,624,SEO Campaign,May,29,Wednesday,2024,0.05473684210526316,1.3136842105263158
2024-05-29,Facebook Ads,Desktop,Kenya,Blog Page,434,408,269,33.61,134,9,252,SEO Campaign,May,29,Wednesday,2024,0.020737327188940093,0.5806451612903226
2024-05-29,Instagram Ads,Tablet,UK,Landing Page,336,265,133,37.12,248,21,462,Spring Sale,May,29,Wednesday,2024,0.0625,1.375
2024-05-29,Organic Search,Tablet,UK,Promo Page,233,176,111,38.69,176,5,220,No Campaign,May,29,Wednesday,2024,0.02145922746781116,0.944206008583691
2024-05-29,Direct,Desktop,Germany,Landing Page,426,328,165,37.21,98,16,896,Email Campaign,May,29,Wednesday,2024,0.03755868544600939,2.103286384976526
2024-05-29,Email Marketing,Mobile,Kenya,Blog Page,415,369,227,52.4,151,32,800,Email Campaign,May,29,Wednesday,2024,0.07710843373493977,1.927710843373494
2024-05-29,Referral,Mobile,UK,Landing Page,249,225,132,53.41,292,19,760,SEO Campaign,May,29,Wednesday,2024,0.07630522088353414,3.0522088353413657
2024-05-30,Google Ads,Tablet,UK,Promo Page,252,198,116,54.14,120,18,450,Email Campaign,May,30,Thursday,2024,0.07142857142857142,1.7857142857142858
2024-05-30,Facebook Ads,Tablet,Canada,Home Page,477,449,314,41.22,170,14,350,Email Campaign,May,30,Thursday,2024,0.029350104821802937,0.7337526205450734
2024-05-30,Instagram Ads,Desktop,Germany,Blog Page,236,179,89,49.94,306,18,630,SEO Campaign,May,30,Thursday,2024,0.07627118644067797,2.669491525423729
2024-05-30,Organic Search,Mobile,Australia,Checkout Page,427,358,245,44.7,303,21,420,Winter Sale,May,30,Thursday,2024,0.04918032786885246,0.9836065573770492
2024-05-30,Direct,Tablet,India,Landing Page,286,245,144,35.93,228,29,1247,Spring Sale,May,30,Thursday,2024,0.10139860139860139,4.36013986013986
2024-05-30,Email Marketing,Desktop,Australia,Promo Page,156,122,79,51.02,311,33,1551,Email Campaign,May,30,Thursday,2024,0.21153846153846154,9.942307692307692
2024-05-30,Referral,Tablet,USA,Landing Page,360,303,223,48.7,113,21,798,SEO Campaign,May,30,Thursday,2024,0.058333333333333334,2.216666666666667
2024-05-31,Google Ads,Desktop,India,Blog Page,437,359,191,49.79,158,23,1035,SEO Campaign,May,31,Friday,2024,0.05263157894736842,2.3684210526315788
2024-05-31,Facebook Ads,Tablet,Australia,Landing Page,213,159,83,41.76,127,29,580,No Campaign,May,31,Friday,2024,0.13615023474178403,2.723004694835681
2024-05-31,Instagram Ads,Mobile,Australia,Checkout Page,298,231,107,48.94,196,18,396,SEO Campaign,May,31,Friday,2024,0.06040268456375839,1.3288590604026846
2024-05-31,Organic Search,Mobile,USA,Blog Page,175,163,93,49.15,257,21,504,No Campaign,May,31,Friday,2024,0.12,2.88
2024-05-31,Direct,Tablet,Canada,Promo Page,90,68,36,41.42,117,16,352,No Campaign,May,31,Friday,2024,0.17777777777777778,3.911111111111111
2024-05-31,Email Marketing,Desktop,Kenya,Checkout Page,286,229,117,45.66,114,12,624,Winter Sale,May,31,Friday,2024,0.04195804195804196,2.1818181818181817
2024-05-31,Referral,Tablet,USA,Product Page,159,128,92,45.18,144,15,420,New Product Launch,May,31,Friday,2024,0.09433962264150944,2.641509433962264
2024-06-01,Google Ads,Tablet,Germany,Checkout Page,167,157,86,53.98,312,10,330,Email Campaign,June,1,Saturday,2024,0.059880239520958084,1.9760479041916168
2024-06-01,Facebook Ads,Mobile,Canada,Blog Page,310,251,158,54.03,144,3,111,Brand Awareness,June,1,Saturday,2024,0.00967741935483871,0.3580645161290323
2024-06-01,Instagram Ads,Mobile,India,Promo Page,297,253,173,32.2,118,24,768,Email Campaign,June,1,Saturday,2024,0.08080808080808081,2.585858585858586
2024-06-01,Organic Search,Mobile,USA,Blog Page,426,384,183,41.87,295,28,868,Email Campaign,June,1,Saturday,2024,0.06572769953051644,2.0375586854460095
2024-06-01,Direct,Mobile,USA,Landing Page,461,362,269,54.85,110,3,78,SEO Campaign,June,1,Saturday,2024,0.006507592190889371,0.16919739696312364
2024-06-01,Email Marketing,Mobile,USA,Blog Page,386,313,167,54.25,310,29,725,SEO Campaign,June,1,Saturday,2024,0.07512953367875648,1.878238341968912
2024-06-01,Referral,Desktop,India,Blog Page,485,457,332,51.87,228,26,676,SEO Campaign,June,1,Saturday,2024,0.05360824742268041,1.3938144329896907
2024-06-02,Google Ads,Tablet,Australia,Checkout Page,127,105,62,35.11,104,7,224,No Campaign,June,2,Sunday,2024,0.05511811023622047,1.763779527559055
2024-06-02,Facebook Ads,Mobile,India,Blog Page,116,96,58,28.61,290,29,667,Winter Sale,June,2,Sunday,2024,0.25,5.75
2024-06-02,Instagram Ads,Mobile,Kenya,Promo Page,222,167,103,49.26,274,12,564,Email Campaign,June,2,Sunday,2024,0.05405405405405406,2.5405405405405403
2024-06-02,Organic Search,Tablet,India,Promo Page,163,146,94,50.06,319,32,1376,Brand Awareness,June,2,Sunday,2024,0.19631901840490798,8.441717791411042
2024-06-02,Direct,Tablet,Kenya,Product Page,131,119,83,31.12,232,31,1240,SEO Campaign,June,2,Sunday,2024,0.2366412213740458,9.465648854961833
2024-06-02,Email Marketing,Mobile,USA,Promo Page,94,77,41,34.94,194,23,644,New Product Launch,June,2,Sunday,2024,0.24468085106382978,6.851063829787234
2024-06-02,Referral,Mobile,Kenya,Checkout Page,122,104,75,52.3,292,33,1551,SEO Campaign,June,2,Sunday,2024,0.27049180327868855,12.71311475409836
2024-06-03,Google Ads,Mobile,USA,Promo Page,334,268,189,29.89,132,23,851,SEO Campaign,June,3,Monday,2024,0.0688622754491018,2.5479041916167664
2024-06-03,Facebook Ads,Tablet,India,Product Page,105,82,44,30.86,312,19,684,Winter Sale,June,3,Monday,2024,0.18095238095238095,6.514285714285714
2024-06-03,Instagram Ads,Tablet,Germany,Landing Page,184,156,101,50.88,92,8,184,Email Campaign,June,3,Monday,2024,0.043478260869565216,1.0
2024-06-03,Organic Search,Mobile,India,Product Page,330,308,144,37.9,154,5,225,No Campaign,June,3,Monday,2024,0.015151515151515152,0.6818181818181818
2024-06-03,Direct,Mobile,India,Blog Page,109,85,49,39.02,232,29,841,Email Campaign,June,3,Monday,2024,0.26605504587155965,7.715596330275229
2024-06-03,Email Marketing,Tablet,Germany,Checkout Page,208,179,129,38.65,319,14,630,Email Campaign,June,3,Monday,2024,0.0673076923076923,3.0288461538461537
2024-06-03,Referral,Mobile,USA,Promo Page,332,315,158,41.57,204,20,1060,Spring Sale,June,3,Monday,2024,0.060240963855421686,3.1927710843373496
2024-06-04,Google Ads,Mobile,Kenya,Landing Page,310,259,152,34.48,310,3,171,New Product Launch,June,4,Tuesday,2024,0.00967741935483871,0.5516129032258065
2024-06-04,Facebook Ads,Mobile,Germany,Promo Page,207,188,110,44.38,200,28,1204,Email Campaign,June,4,Tuesday,2024,0.13526570048309178,5.816425120772947
2024-06-04,Instagram Ads,Tablet,UK,Promo Page,177,143,104,43.89,229,23,690,SEO Campaign,June,4,Tuesday,2024,0.12994350282485875,3.8983050847457625
2024-06-04,Organic Search,Desktop,Germany,Product Page,157,121,70,40.93,205,25,1125,New Product Launch,June,4,Tuesday,2024,0.1592356687898089,7.165605095541402
2024-06-04,Direct,Desktop,Germany,Product Page,469,352,253,53.14,295,12,264,Brand Awareness,June,4,Tuesday,2024,0.0255863539445629,0.5628997867803838
2024-06-04,Email Marketing,Tablet,UK,Landing Page,107,84,50,42.74,156,9,315,SEO Campaign,June,4,Tuesday,2024,0.08411214953271028,2.94392523364486
2024-06-04,Referral,Tablet,USA,Checkout Page,416,356,175,28.25,166,13,390,Spring Sale,June,4,Tuesday,2024,0.03125,0.9375
2024-06-05,Google Ads,Desktop,USA,Promo Page,107,89,57,36.35,128,4,208,Spring Sale,June,5,Wednesday,2024,0.037383177570093455,1.9439252336448598
2024-06-05,Facebook Ads,Tablet,USA,Promo Page,235,200,126,54.0,289,22,682,Winter Sale,June,5,Wednesday,2024,0.09361702127659574,2.902127659574468
2024-06-05,Instagram Ads,Tablet,India,Checkout Page,345,302,206,45.5,197,7,224,Brand Awareness,June,5,Wednesday,2024,0.020289855072463767,0.6492753623188405
2024-06-05,Organic Search,Desktop,Canada,Home Page,442,395,273,35.82,137,23,1242,SEO Campaign,June,5,Wednesday,2024,0.05203619909502263,2.8099547511312215
2024-06-05,Direct,Desktop,Australia,Promo Page,244,226,157,46.43,219,33,1716,SEO Campaign,June,5,Wednesday,2024,0.13524590163934427,7.032786885245901
2024-06-05,Email Marketing,Tablet,UK,Promo Page,386,320,164,37.61,277,13,416,Winter Sale,June,5,Wednesday,2024,0.03367875647668394,1.077720207253886
2024-06-05,Referral,Tablet,India,Checkout Page,150,126,73,31.26,102,23,1081,Brand Awareness,June,5,Wednesday,2024,0.15333333333333332,7.206666666666667
2024-06-06,Google Ads,Mobile,Canada,Home Page,94,71,42,41.63,141,6,132,No Campaign,June,6,Thursday,2024,0.06382978723404255,1.4042553191489362
2024-06-06,Facebook Ads,Desktop,UK,Landing Page,418,364,185,34.79,167,30,1380,SEO Campaign,June,6,Thursday,2024,0.07177033492822966,3.3014354066985647
2024-06-06,Instagram Ads,Desktop,Australia,Home Page,181,147,75,41.28,136,32,1280,SEO Campaign,June,6,Thursday,2024,0.17679558011049723,7.071823204419889
2024-06-06,Organic Search,Mobile,India,Blog Page,489,424,199,28.71,174,16,448,No Campaign,June,6,Thursday,2024,0.032719836400818,0.9161554192229039
2024-06-06,Direct,Mobile,USA,Checkout Page,138,118,67,53.59,142,18,810,Brand Awareness,June,6,Thursday,2024,0.13043478260869565,5.869565217391305
2024-06-06,Email Marketing,Tablet,Germany,Product Page,441,402,219,32.42,118,21,567,New Product Launch,June,6,Thursday,2024,0.047619047619047616,1.2857142857142858
2024-06-06,Referral,Desktop,Australia,Product Page,388,299,165,54.04,249,8,408,Winter Sale,June,6,Thursday,2024,0.020618556701030927,1.0515463917525774
2024-06-07,Google Ads,Desktop,Kenya,Blog Page,137,115,78,34.97,197,9,243,Winter Sale,June,7,Friday,2024,0.06569343065693431,1.7737226277372262
2024-06-07,Facebook Ads,Desktop,Australia,Home Page,375,292,189,44.34,160,29,957,Winter Sale,June,7,Friday,2024,0.07733333333333334,2.552
2024-06-07,Instagram Ads,Desktop,Kenya,Checkout Page,379,290,196,36.48,284,9,432,Brand Awareness,June,7,Friday,2024,0.023746701846965697,1.1398416886543536
2024-06-07,Organic Search,Tablet,Kenya,Checkout Page,409,340,192,42.42,305,3,93,Spring Sale,June,7,Friday,2024,0.007334963325183374,0.2273838630806846
2024-06-07,Direct,Desktop,Australia,Checkout Page,462,408,221,35.9,193,32,1024,Email Campaign,June,7,Friday,2024,0.06926406926406926,2.2164502164502164
2024-06-07,Email Marketing,Mobile,UK,Blog Page,104,79,38,33.01,259,20,1020,Winter Sale,June,7,Friday,2024,0.19230769230769232,9.807692307692308
2024-06-07,Referral,Tablet,Germany,Landing Page,421,357,176,52.85,295,16,432,No Campaign,June,7,Friday,2024,0.03800475059382423,1.0261282660332542
2024-06-08,Google Ads,Desktop,Germany,Landing Page,299,230,134,34.45,115,10,300,SEO Campaign,June,8,Saturday,2024,0.033444816053511704,1.0033444816053512
2024-06-08,Facebook Ads,Tablet,Canada,Product Page,460,408,261,47.34,165,17,408,New Product Launch,June,8,Saturday,2024,0.03695652173913044,0.8869565217391304
2024-06-08,Instagram Ads,Mobile,USA,Checkout Page,282,216,118,38.09,230,16,704,No Campaign,June,8,Saturday,2024,0.05673758865248227,2.49645390070922
2024-06-08,Organic Search,Desktop,UK,Landing Page,95,78,35,29.64,306,17,391,No Campaign,June,8,Saturday,2024,0.17894736842105263,4.11578947368421
2024-06-08,Direct,Mobile,India,Blog Page,135,114,51,31.78,194,10,330,No Campaign,June,8,Saturday,2024,0.07407407407407407,2.4444444444444446
2024-06-08,Email Marketing,Desktop,Germany,Promo Page,155,127,91,49.07,173,20,660,Winter Sale,June,8,Saturday,2024,0.12903225806451613,4.258064516129032
2024-06-08,Referral,Desktop,India,Home Page,361,301,153,28.75,223,12,708,Winter Sale,June,8,Saturday,2024,0.0332409972299169,1.9612188365650969
2024-06-09,Google Ads,Mobile,USA,Checkout Page,140,128,74,43.41,178,33,1848,New Product Launch,June,9,Sunday,2024,0.2357142857142857,13.2
2024-06-09,Facebook Ads,Mobile,Australia,Product Page,329,285,142,31.33,149,13,403,Brand Awareness,June,9,Sunday,2024,0.03951367781155015,1.2249240121580547
2024-06-09,Instagram Ads,Mobile,UK,Promo Page,142,112,55,49.52,97,31,837,No Campaign,June,9,Sunday,2024,0.21830985915492956,5.894366197183099
2024-06-09,Organic Search,Mobile,India,Blog Page,307,254,180,53.09,129,15,615,SEO Campaign,June,9,Sunday,2024,0.048859934853420196,2.003257328990228
